,Unnamed: 0,lasttime,duration,areatime,tqv_values,maxarea,filename,ymdh,firsttime,dur_days,yyyy,mm,coastlat
2103,2113,2015-04-04 06:00:00,0 days 00:00:00,1.7865344942018668,55.0,1.7865344942018668,2015_04_04_06_lat2p412S.geojson,2015_04_04_06,2015-04-03 06:00:00,0,2015,4,-2.412
2104,2114,2015-04-04 05:00:00,0 days 00:00:00,1.1221499329211206,55.0,1.1221499329211206,2015_04_04_05_lat2p389S.geojson,2015_04_04_05,2015-04-03 05:00:00,0,2015,4,-2.389
2105,2115,2015-04-05 22:00:00,1 days 21:00:00,362.96111064181616,55.0,11.780465302682703,2015_04_05_22_lat2p707S.geojson,2015_04_05_22,2015-04-04 01:00:00,1,2015,4,-2.707
2106,2116,2015-04-03 11:00:00,0 days 06:00:00,9.990469903563728,55.0,1.565029820742144,2015_04_03_11_lat1p232N.geojson,2015_04_03_11,2015-04-02 05:00:00,0,2015,4,1.232
2107,2117,2015-04-02 04:00:00,0 days 14:00:00,55.09040234437765,55.0,5.134725051293089,2015_04_02_04_lat20p37S.geojson,2015_04_02_04,2015-03-31 14:00:00,0,2015,4,-20.37
2108,2118,2015-04-01 00:00:00,0 days 15:00:00,48.17173171622199,55.0,4.700404007986045,2015_04_01_00_lat17p70S.geojson,2015_04_01_00,2015-03-30 09:00:00,0,2015,4,-17.7
2109,2119,2015-03-31 10:00:00,0 days 03:00:00,4.836579399345706,55.0,1.4430990113062498,2015_03_31_10_lat15p24S.geojson,2015_03_31_10,2015-03-30 07:00:00,0,2015,3,-15.24
2110,2120,2015-03-31 11:00:00,0 days 06:00:00,11.455218289069125,55.0,2.0819561017661306,2015_03_31_11_lat0p096S.geojson,2015_03_31_11,2015-03-30 05:00:00,0,2015,3,-0.096
2111,2121,2015-03-31 04:00:00,0 days 12:00:00,121.31760835979088,55.0,15.156267051455863,2015_03_31_04_lat11p71S.geojson,2015_03_31_04,2015-03-29 16:00:00,0,2015,3,-11.71
2112,2122,2015-03-30 11:00:00,0 days 06:00:00,29.952618704476446,55.0,7.04979642104366,2015_03_30_11_lat6p604S.geojson,2015_03_30_11,2015-03-29 05:00:00,0,2015,3,-6.604
2113,2123,2015-03-30 04:00:00,0 days 20:00:00,275.9990352277622,55.0,21.27316072880421,2015_03_30_04_lat5p975S.geojson,2015_03_30_04,2015-03-28 08:00:00,0,2015,3,-5.975
2114,2124,2015-03-28 17:00:00,0 days 01:00:00,2.0451114356410844,55.0,1.0353389696374158,2015_03_28_17_lat1p500S.geojson,2015_03_28_17,2015-03-27 16:00:00,0,2015,3,-1.5
2115,2125,2015-03-28 05:00:00,0 days 00:00:00,2.9619257002601342,55.0,2.9619257002601342,2015_03_28_05_lat5p694S.geojson,2015_03_28_05,2015-03-27 05:00:00,0,2015,3,-5.694
2116,2126,2015-03-27 19:00:00,0 days 02:00:00,5.602081682955806,55.0,1.994787954697832,2015_03_27_19_lat1p496S.geojson,2015_03_27_19,2015-03-26 17:00:00,0,2015,3,-1.496
2117,2127,2015-03-27 16:00:00,0 days 00:00:00,1.2729768641072716,55.0,1.2729768641072716,2015_03_27_16_lat1p551S.geojson,2015_03_27_16,2015-03-26 16:00:00,0,2015,3,-1.551
2118,2128,2015-03-29 07:00:00,1 days 17:00:00,490.71719000689626,55.0,24.187774090423652,2015_03_29_07_lat6p230S.geojson,2015_03_29_07,2015-03-27 14:00:00,1,2015,3,-6.23
2119,2129,2015-03-27 10:00:00,0 days 00:00:00,1.0049138073197643,55.0,1.0049138073197643,2015_03_27_10_lat2p114S.geojson,2015_03_27_10,2015-03-26 10:00:00,0,2015,3,-2.114
2120,2130,2015-03-27 09:00:00,0 days 00:00:00,1.3617592384804384,55.0,1.3617592384804384,2015_03_27_09_lat4p430S.geojson,2015_03_27_09,2015-03-26 09:00:00,0,2015,3,-4.43
2121,2131,2015-03-27 17:00:00,0 days 09:00:00,54.90707894969961,55.0,7.263973994980954,2015_03_27_17_lat7p724S.geojson,2015_03_27_17,2015-03-26 08:00:00,0,2015,3,-7.724
2122,2132,2015-03-27 07:00:00,0 days 00:00:00,5.697588505037795,55.0,5.697588505037795,2015_03_27_07_lat7p972S.geojson,2015_03_27_07,2015-03-26 07:00:00,0,2015,3,-7.972
2123,2133,2015-03-27 09:00:00,0 days 03:00:00,4.618625874293468,55.0,1.3607416970184432,2015_03_27_09_lat2p101S.geojson,2015_03_27_09,2015-03-26 06:00:00,0,2015,3,-2.101
2124,2134,2015-03-27 06:00:00,0 days 00:00:00,4.781871101999203,55.0,4.781871101999203,2015_03_27_06_lat8p030S.geojson,2015_03_27_06,2015-03-26 06:00:00,0,2015,3,-8.03
2125,2135,2015-03-27 05:00:00,0 days 00:00:00,3.814126402871645,55.0,3.814126402871645,2015_03_27_05_lat8p097S.geojson,2015_03_27_05,2015-03-26 05:00:00,0,2015,3,-8.097
2126,2136,2015-03-27 04:00:00,0 days 00:00:00,2.796364601313013,55.0,2.796364601313013,2015_03_27_04_lat8p173S.geojson,2015_03_27_04,2015-03-26 04:00:00,0,2015,3,-8.173
2127,2137,2015-03-27 04:00:00,0 days 01:00:00,2.037646345271818,55.0,1.0343326039987673,2015_03_27_04_lat2p230S.geojson,2015_03_27_04,2015-03-26 03:00:00,0,2015,3,-2.23
2128,2138,2015-03-26 07:00:00,0 days 00:00:00,2.367655763469745,55.0,2.367655763469745,2015_03_26_07_lat2p734N.geojson,2015_03_26_07,2015-03-25 07:00:00,0,2015,3,2.734
2129,2139,2015-03-27 05:00:00,1 days 03:00:00,348.5994290437546,55.0,18.57292012872547,2015_03_27_05_lat10p58S.geojson,2015_03_27_05,2015-03-26 02:00:00,1,2015,3,-10.58
2130,2140,2015-03-25 17:00:00,0 days 00:00:00,2.5072356393552813,55.0,2.5072356393552813,2015_03_25_17_lat10p17S.geojson,2015_03_25_17,2015-03-24 17:00:00,0,2015,3,-10.17
2131,2141,2015-03-25 16:00:00,0 days 00:00:00,3.277135976325836,55.0,3.277135976325836,2015_03_25_16_lat10p08S.geojson,2015_03_25_16,2015-03-24 16:00:00,0,2015,3,-10.08
2132,2142,2015-03-25 14:00:00,0 days 00:00:00,1.5588069522235903,55.0,1.5588069522235903,2015_03_25_14_lat13p19S.geojson,2015_03_25_14,2015-03-24 14:00:00,0,2015,3,-13.19
2133,2143,2015-03-25 15:00:00,1 days 00:00:00,480.4525485649664,55.0,45.51601667651232,2015_03_25_15_lat9p892S.geojson,2015_03_25_15,2015-03-24 15:00:00,1,2015,3,-9.892
2134,2144,2015-03-24 20:00:00,0 days 11:00:00,31.01892185420879,55.0,3.230080763665728,2015_03_24_20_lat11p71S.geojson,2015_03_24_20,2015-03-23 09:00:00,0,2015,3,-11.71
2135,2145,2015-03-24 10:00:00,0 days 01:00:00,2.7940566662422808,55.0,1.5820253503848347,2015_03_24_10_lat1p230S.geojson,2015_03_24_10,2015-03-23 09:00:00,0,2015,3,-1.23
2136,2146,2015-03-24 15:00:00,0 days 10:00:00,17.438562465862933,55.0,2.276633854508013,2015_03_24_15_lat1p211N.geojson,2015_03_24_15,2015-03-23 05:00:00,0,2015,3,1.211
2137,2147,2015-03-24 01:00:00,0 days 00:00:00,1.0107760386759024,55.0,1.0107760386759024,2015_03_24_01_lat2p682N.geojson,2015_03_24_01,2015-03-23 01:00:00,0,2015,3,2.682
2138,2148,2015-03-23 17:00:00,0 days 02:00:00,3.885758802033357,55.0,1.55943166179562,2015_03_23_17_lat1p348S.geojson,2015_03_23_17,2015-03-22 15:00:00,0,2015,3,-1.348
2139,2149,2015-03-23 14:00:00,0 days 05:00:00,17.59498207111712,55.0,3.368013717675432,2015_03_23_14_lat1p187S.geojson,2015_03_23_14,2015-03-22 09:00:00,0,2015,3,-1.187
2140,2150,2015-03-23 08:00:00,0 days 00:00:00,1.397111979302188,55.0,1.397111979302188,2015_03_23_08_lat1p231S.geojson,2015_03_23_08,2015-03-22 08:00:00,0,2015,3,-1.231
2141,2151,2015-03-22 22:00:00,0 days 00:00:00,1.429152319529435,55.0,1.429152319529435,2015_03_22_22_lat2p716N.geojson,2015_03_22_22,2015-03-21 22:00:00,0,2015,3,2.716
2142,2152,2015-03-22 21:00:00,0 days 01:00:00,3.400755556592741,55.0,1.9471887640378596,2015_03_22_21_lat2p819N.geojson,2015_03_22_21,2015-03-21 20:00:00,0,2015,3,2.819
2143,2153,2015-03-22 20:00:00,0 days 08:00:00,16.826322087278275,55.0,2.6355209481643733,2015_03_22_20_lat4p927N.geojson,2015_03_22_20,2015-03-21 12:00:00,0,2015,3,4.927
2144,2154,2015-03-22 03:00:00,0 days 01:00:00,2.4093353595013305,55.0,1.2415296052864226,2015_03_22_03_lat7p940N.geojson,2015_03_22_03,2015-03-21 02:00:00,0,2015,3,7.94
2145,2155,2015-03-22 01:00:00,0 days 00:00:00,1.189003592804299,55.0,1.189003592804299,2015_03_22_01_lat5p687N.geojson,2015_03_22_01,2015-03-21 01:00:00,0,2015,3,5.687
2146,2156,2015-03-27 02:00:00,5 days 08:00:00,5283.391169283512,55.0,67.1184026480716,2015_03_27_02_lat2p073S.geojson,2015_03_27_02,2015-03-21 18:00:00,5,2015,3,-2.073
2147,2157,2015-03-26 06:00:00,4 days 12:00:00,4806.362765058326,55.0,67.1184026480716,2015_03_26_06_lat4p969S.geojson,2015_03_26_06,2015-03-21 18:00:00,4,2015,3,-4.969
2148,2158,2015-03-21 15:00:00,0 days 00:00:00,1.1321282208327068,55.0,1.1321282208327068,2015_03_21_15_lat10p85N.geojson,2015_03_21_15,2015-03-20 15:00:00,0,2015,3,10.85
2149,2159,2015-03-21 14:00:00,0 days 00:00:00,2.399284646978944,55.0,2.399284646978944,2015_03_21_14_lat10p70N.geojson,2015_03_21_14,2015-03-20 14:00:00,0,2015,3,10.7
2150,2160,2015-03-21 13:00:00,0 days 00:00:00,3.451179719429392,55.0,3.451179719429392,2015_03_21_13_lat10p60N.geojson,2015_03_21_13,2015-03-20 13:00:00,0,2015,3,10.6
2151,2161,2015-03-21 12:00:00,0 days 00:00:00,1.2351351487689857,55.0,1.2351351487689857,2015_03_21_12_lat13p74S.geojson,2015_03_21_12,2015-03-20 12:00:00,0,2015,3,-13.74
2152,2162,2015-03-21 12:00:00,0 days 00:00:00,5.710492737122902,55.0,5.710492737122902,2015_03_21_12_lat10p14N.geojson,2015_03_21_12,2015-03-20 12:00:00,0,2015,3,10.14
2153,2163,2015-03-22 11:00:00,1 days 06:00:00,140.68555649491498,55.0,12.539514286411189,2015_03_22_11_lat4p801N.geojson,2015_03_22_11,2015-03-21 05:00:00,1,2015,3,4.801
2154,2164,2015-03-21 11:00:00,0 days 10:00:00,26.01159988131393,55.0,3.2338972389819256,2015_03_21_11_lat13p78S.geojson,2015_03_21_11,2015-03-20 01:00:00,0,2015,3,-13.78
2155,2165,2015-03-21 17:00:00,7 days 22:00:00,8398.895739251338,55.0,119.69834583380246,2015_03_21_17_lat5p987N.geojson,2015_03_21_17,2015-03-13 19:00:00,7,2015,3,5.987
2156,2166,2015-03-21 09:00:00,7 days 14:00:00,8302.245634879724,55.0,119.69834583380246,2015_03_21_09_lat5p130N.geojson,2015_03_21_09,2015-03-13 19:00:00,7,2015,3,5.13
2157,2167,2015-03-04 21:00:00,0 days 00:00:00,1.124399093949947,55.0,1.124399093949947,2015_03_04_21_lat7p813S.geojson,2015_03_04_21,2015-03-03 21:00:00,0,2015,3,-7.813
2158,2168,2015-03-02 11:00:00,0 days 00:00:00,2.0472574447278764,55.0,2.0472574447278764,2015_03_02_11_lat8p744S.geojson,2015_03_02_11,2015-03-01 11:00:00,0,2015,3,-8.744
2159,2169,2015-03-01 03:00:00,0 days 03:00:00,39.14695281959961,55.0,10.561814256987088,2015_03_01_03_lat14p78S.geojson,2015_03_01_03,2015-02-28 00:00:00,0,2015,3,-14.78
2160,2170,2015-02-28 16:00:00,0 days 00:00:00,1.4287951393087324,55.0,1.4287951393087324,2015_02_28_16_lat13p71S.geojson,2015_02_28_16,2015-02-27 16:00:00,0,2015,2,-13.71
2161,2171,2015-02-28 18:00:00,0 days 21:00:00,149.72107281791602,55.0,10.600034167262638,2015_02_28_18_lat14p85S.geojson,2015_02_28_18,2015-02-26 21:00:00,0,2015,2,-14.85
2162,2172,2015-03-13 11:00:00,13 days 15:00:00,54462.702744973576,55.0,319.81074306092285,2015_03_13_11_lat15p13S.geojson,2015_03_13_11,2015-02-27 20:00:00,13,2015,3,-15.13
2163,2173,2015-03-12 17:00:00,12 days 21:00:00,54245.09617572255,55.0,319.81074306092285,2015_03_12_17_lat12p58S.geojson,2015_03_12_17,2015-02-27 20:00:00,12,2015,3,-12.58
2164,2174,2015-03-12 05:00:00,12 days 09:00:00,38564.44164830065,55.0,319.81074306092285,2015_03_12_05_lat14p41S.geojson,2015_03_12_05,2015-02-27 20:00:00,12,2015,3,-14.41
2165,2175,2015-03-06 21:00:00,7 days 01:00:00,33123.863793883,55.0,319.81074306092285,2015_03_06_21_lat11p88S.geojson,2015_03_06_21,2015-02-27 20:00:00,7,2015,3,-11.88
2166,2176,2015-03-03 12:00:00,3 days 16:00:00,16462.299994229877,55.0,319.81074306092285,2015_03_03_12_lat8p076S.geojson,2015_03_03_12,2015-02-27 20:00:00,3,2015,3,-8.076
2167,2177,2015-02-27 15:00:00,0 days 02:00:00,91.21384236393205,55.0,41.96803786410914,2015_02_27_15_lat16p60S.geojson,2015_02_27_15,2015-02-26 13:00:00,0,2015,2,-16.6
2168,2178,2015-02-27 08:00:00,0 days 10:00:00,106.95749694712266,55.0,13.887061603377036,2015_02_27_08_lat17p41S.geojson,2015_02_27_08,2015-02-25 22:00:00,0,2015,2,-17.41
2169,2179,2015-02-26 22:00:00,0 days 00:00:00,1.1338191991472464,55.0,1.1338191991472464,2015_02_26_22_lat13p50S.geojson,2015_02_26_22,2015-02-25 22:00:00,0,2015,2,-13.5
2170,2180,2015-02-25 02:00:00,0 days 00:00:00,1.6521502481265964,55.0,1.6521502481265964,2015_02_25_02_lat18p53S.geojson,2015_02_25_02,2015-02-24 02:00:00,0,2015,2,-18.53
2171,2181,2015-02-26 17:00:00,1 days 16:00:00,1241.6847070711776,55.0,60.9248699672776,2015_02_26_17_lat12p24S.geojson,2015_02_26_17,2015-02-25 01:00:00,1,2015,2,-12.24
2172,2182,2015-02-25 01:00:00,1 days 15:00:00,228.55151398154032,55.0,11.924701481462783,2015_02_25_01_lat18p90S.geojson,2015_02_25_01,2015-02-23 10:00:00,1,2015,2,-18.9
2173,2183,2015-02-23 09:00:00,0 days 09:00:00,15.635387690251491,55.0,2.159206590626296,2015_02_23_09_lat20p47S.geojson,2015_02_23_09,2015-02-22 00:00:00,0,2015,2,-20.47
2174,2184,2015-02-22 23:00:00,0 days 00:00:00,3.356487656568797,55.0,3.356487656568797,2015_02_22_23_lat19p23S.geojson,2015_02_22_23,2015-02-21 23:00:00,0,2015,2,-19.23
2175,2185,2015-02-19 08:00:00,0 days 00:00:00,3.136468508523825,55.0,3.136468508523825,2015_02_19_08_lat15p24S.geojson,2015_02_19_08,2015-02-18 08:00:00,0,2015,2,-15.24
2176,2186,2015-02-19 08:00:00,0 days 00:00:00,3.4938085603255886,55.0,3.4938085603255886,2015_02_19_08_lat11p75S.geojson,2015_02_19_08,2015-02-18 08:00:00,0,2015,2,-11.75
2177,2187,2015-02-19 07:00:00,0 days 00:00:00,2.2060712522396284,55.0,2.2060712522396284,2015_02_19_07_lat15p29S.geojson,2015_02_19_07,2015-02-18 07:00:00,0,2015,2,-15.29
2178,2188,2015-02-19 06:00:00,0 days 00:00:00,1.287991895849759,55.0,1.287991895849759,2015_02_19_06_lat15p38S.geojson,2015_02_19_06,2015-02-18 06:00:00,0,2015,2,-15.38
2179,2189,2015-02-19 07:00:00,0 days 02:00:00,6.76176345385527,55.0,2.5950999906503687,2015_02_19_07_lat11p79S.geojson,2015_02_19_07,2015-02-18 05:00:00,0,2015,2,-11.79
2180,2190,2015-02-18 15:00:00,0 days 00:00:00,2.997228015160646,55.0,2.997228015160646,2015_02_18_15_lat19p09S.geojson,2015_02_18_15,2015-02-17 15:00:00,0,2015,2,-19.09
2181,2191,2015-02-18 14:00:00,0 days 00:00:00,2.165592201456398,55.0,2.165592201456398,2015_02_18_14_lat19p05S.geojson,2015_02_18_14,2015-02-17 14:00:00,0,2015,2,-19.05
2182,2192,2015-02-18 13:00:00,0 days 00:00:00,1.3633475177641643,55.0,1.3633475177641643,2015_02_18_13_lat18p98S.geojson,2015_02_18_13,2015-02-17 13:00:00,0,2015,2,-18.98
2183,2193,2015-02-27 10:00:00,9 days 09:00:00,22775.354692657333,55.0,218.58342850123057,2015_02_27_10_lat15p24S.geojson,2015_02_27_10,2015-02-18 01:00:00,9,2015,2,-15.24
2184,2194,2015-02-24 21:00:00,6 days 20:00:00,21274.15937314916,55.0,218.58342850123057,2015_02_24_21_lat12p99S.geojson,2015_02_24_21,2015-02-18 01:00:00,6,2015,2,-12.99
2185,2195,2015-02-22 22:00:00,4 days 21:00:00,16559.817453780273,55.0,218.58342850123057,2015_02_22_22_lat18p97S.geojson,2015_02_22_22,2015-02-18 01:00:00,4,2015,2,-18.97
2186,2196,2015-02-22 18:00:00,4 days 17:00:00,16268.768627889587,55.0,218.58342850123057,2015_02_22_18_lat18p88S.geojson,2015_02_22_18,2015-02-18 01:00:00,4,2015,2,-18.88
2187,2197,2015-02-19 04:00:00,1 days 03:00:00,3670.942679773392,55.0,218.58342850123057,2015_02_19_04_lat11p80S.geojson,2015_02_19_04,2015-02-18 01:00:00,1,2015,2,-11.8
2188,2198,2015-02-17 23:00:00,0 days 01:00:00,340.54173685985097,55.0,171.87023934705073,2015_02_17_23_lat19p06S.geojson,2015_02_17_23,2015-02-16 22:00:00,0,2015,2,-19.06
2189,2199,2015-02-17 21:00:00,0 days 01:00:00,3.0672557550737807,55.0,1.7077309003732473,2015_02_17_21_lat11p16S.geojson,2015_02_17_21,2015-02-16 20:00:00,0,2015,2,-11.16
2190,2200,2015-02-18 03:00:00,0 days 08:00:00,41.93393121553222,55.0,6.507147839864742,2015_02_18_03_lat9p318S.geojson,2015_02_18_03,2015-02-16 19:00:00,0,2015,2,-9.318
2191,2201,2015-02-17 12:00:00,0 days 00:00:00,1.0376466880956383,55.0,1.0376466880956383,2015_02_17_12_lat16p79S.geojson,2015_02_17_12,2015-02-16 12:00:00,0,2015,2,-16.79
2192,2202,2015-02-16 05:00:00,0 days 00:00:00,1.878836929556146,55.0,1.878836929556146,2015_02_16_05_lat9p106S.geojson,2015_02_16_05,2015-02-15 05:00:00,0,2015,2,-9.106
2193,2203,2015-02-16 01:00:00,0 days 00:00:00,2.1985671171653274,55.0,2.1985671171653274,2015_02_16_01_lat8p519S.geojson,2015_02_16_01,2015-02-15 01:00:00,0,2015,2,-8.519
2194,2204,2015-02-18 02:00:00,2 days 03:00:00,6291.702927724004,55.0,228.48842668950465,2015_02_18_02_lat18p04S.geojson,2015_02_18_02,2015-02-15 23:00:00,2,2015,2,-18.04
2195,2205,2015-02-17 17:00:00,1 days 18:00:00,6491.124018109433,55.0,228.48842668950465,2015_02_17_17_lat17p09S.geojson,2015_02_17_17,2015-02-15 23:00:00,1,2015,2,-17.09
2196,2206,2015-02-15 13:00:00,1 days 10:00:00,1426.4419447225805,55.0,189.90971364033837,2015_02_15_13_lat17p07S.geojson,2015_02_15_13,2015-02-14 03:00:00,1,2015,2,-17.07
2197,2207,2015-02-14 14:00:00,1 days 01:00:00,2323.240465698467,55.0,96.48799808086652,2015_02_14_14_lat14p00S.geojson,2015_02_14_14,2015-02-13 13:00:00,1,2015,2,-14.0
2198,2208,2015-02-13 09:00:00,0 days 09:00:00,1509.3733698750748,55.0,472.5982272336054,2015_02_13_09_lat13p23S.geojson,2015_02_13_09,2015-02-12 00:00:00,0,2015,2,-13.23
2199,2209,2015-02-13 05:00:00,0 days 06:00:00,625.722599035617,55.0,120.70587793192723,2015_02_13_05_lat12p20S.geojson,2015_02_13_05,2015-02-11 23:00:00,0,2015,2,-12.2
2200,2210,2015-02-12 05:00:00,0 days 04:00:00,13.625200613011732,55.0,3.397263824085911,2015_02_12_05_lat11p99S.geojson,2015_02_12_05,2015-02-11 01:00:00,0,2015,2,-11.99
2201,2211,2015-02-11 20:00:00,0 days 00:00:00,1.1032040919068975,55.0,1.1032040919068975,2015_02_11_20_lat20p64S.geojson,2015_02_11_20,2015-02-10 20:00:00,0,2015,2,-20.64
2202,2212,2015-02-11 19:00:00,0 days 00:00:00,1.5582266472504565,55.0,1.5582266472504565,2015_02_11_19_lat20p67S.geojson,2015_02_11_19,2015-02-10 19:00:00,0,2015,2,-20.67
2203,2213,2015-02-11 18:00:00,0 days 00:00:00,2.169538957015933,55.0,2.169538957015933,2015_02_11_18_lat20p66S.geojson,2015_02_11_18,2015-02-10 18:00:00,0,2015,2,-20.66
2204,2214,2015-02-11 17:00:00,0 days 00:00:00,2.626605989247115,55.0,2.626605989247115,2015_02_11_17_lat20p70S.geojson,2015_02_11_17,2015-02-10 17:00:00,0,2015,2,-20.7
2205,2215,2015-02-11 15:00:00,0 days 00:00:00,1.486686869685909,55.0,1.486686869685909,2015_02_11_15_lat13p27S.geojson,2015_02_11_15,2015-02-10 15:00:00,0,2015,2,-13.27
2206,2216,2015-02-11 16:00:00,0 days 02:00:00,10.851700911604134,55.0,4.249833556443775,2015_02_11_16_lat20p70S.geojson,2015_02_11_16,2015-02-10 14:00:00,0,2015,2,-20.7
2207,2217,2015-02-11 13:00:00,0 days 00:00:00,5.074670145123309,55.0,5.074670145123309,2015_02_11_13_lat20p53S.geojson,2015_02_11_13,2015-02-10 13:00:00,0,2015,2,-20.53
2208,2218,2015-02-11 09:00:00,0 days 06:00:00,154.46752941469956,55.0,32.32763211303556,2015_02_11_09_lat24p13S.geojson,2015_02_11_09,2015-02-10 03:00:00,0,2015,2,-24.13
2209,2219,2015-02-11 01:00:00,0 days 00:00:00,27.9269668150962,55.0,27.9269668150962,2015_02_11_01_lat21p77S.geojson,2015_02_11_01,2015-02-10 01:00:00,0,2015,2,-21.77
2210,2220,2015-02-10 16:00:00,0 days 00:00:00,1.085120616796713,55.0,1.085120616796713,2015_02_10_16_lat14p90S.geojson,2015_02_10_16,2015-02-09 16:00:00,0,2015,2,-14.9
2211,2221,2015-02-10 08:00:00,0 days 00:00:00,7.441319212756578,55.0,7.441319212756578,2015_02_10_08_lat16p85S.geojson,2015_02_10_08,2015-02-09 08:00:00,0,2015,2,-16.85
2212,2222,2015-02-10 11:00:00,0 days 07:00:00,3045.2567443666185,55.0,387.215933697692,2015_02_10_11_lat11p24S.geojson,2015_02_10_11,2015-02-09 04:00:00,0,2015,2,-11.24
2213,2223,2015-02-10 02:00:00,0 days 00:00:00,379.3457295407783,55.0,379.3457295407783,2015_02_10_02_lat11p48S.geojson,2015_02_10_02,2015-02-09 02:00:00,0,2015,2,-11.48
2214,2224,2015-02-09 06:00:00,0 days 01:00:00,105.31916488365457,55.0,52.67859930341525,2015_02_09_06_lat13p38S.geojson,2015_02_09_06,2015-02-08 05:00:00,0,2015,2,-13.38
2215,2225,2015-02-03 17:00:00,0 days 01:00:00,52.82135116430237,55.0,26.688074923762617,2015_02_03_17_lat18p98S.geojson,2015_02_03_17,2015-02-02 16:00:00,0,2015,2,-18.98
2216,2226,2015-02-01 05:00:00,0 days 00:00:00,2.928235435087228,55.0,2.928235435087228,2015_02_01_05_lat13p95S.geojson,2015_02_01_05,2015-01-31 05:00:00,0,2015,2,-13.95
2217,2227,2015-02-01 04:00:00,0 days 00:00:00,2.372768397743536,55.0,2.372768397743536,2015_02_01_04_lat13p98S.geojson,2015_02_01_04,2015-01-31 04:00:00,0,2015,2,-13.98
2218,2228,2015-01-30 14:00:00,0 days 00:00:00,2.1951786942039617,55.0,2.1951786942039617,2015_01_30_14_lat8p710S.geojson,2015_01_30_14,2015-01-29 14:00:00,0,2015,1,-8.71
2219,2229,2015-01-30 13:00:00,0 days 00:00:00,1.1356797189322445,55.0,1.1356797189322445,2015_01_30_13_lat8p683S.geojson,2015_01_30_13,2015-01-29 13:00:00,0,2015,1,-8.683
2220,2230,2015-01-29 16:00:00,0 days 05:00:00,19.93188506268141,55.0,5.483229754488749,2015_01_29_16_lat12p48S.geojson,2015_01_29_16,2015-01-28 11:00:00,0,2015,1,-12.48
2221,2231,2015-01-28 04:00:00,0 days 00:00:00,1.585457364860119,55.0,1.585457364860119,2015_01_28_04_lat13p39S.geojson,2015_01_28_04,2015-01-27 04:00:00,0,2015,1,-13.39
2222,2232,2015-02-10 23:00:00,14 days 05:00:00,47703.87728110347,55.0,387.215933697692,2015_02_10_23_lat18p14S.geojson,2015_02_10_23,2015-01-27 18:00:00,14,2015,2,-18.14
2223,2233,2015-02-10 07:00:00,13 days 13:00:00,44007.71047130873,55.0,377.2213710247023,2015_02_10_07_lat16p51S.geojson,2015_02_10_07,2015-01-27 18:00:00,13,2015,2,-16.51
2224,2234,2015-02-09 03:00:00,12 days 09:00:00,42750.43378108084,55.0,377.2213710247023,2015_02_09_03_lat14p46S.geojson,2015_02_09_03,2015-01-27 18:00:00,12,2015,2,-14.46
2225,2235,2015-02-03 14:00:00,6 days 20:00:00,15687.446280859604,55.0,377.2213710247023,2015_02_03_14_lat19p35S.geojson,2015_02_03_14,2015-01-27 18:00:00,6,2015,2,-19.35
2226,2236,2015-02-01 03:00:00,4 days 09:00:00,10879.102166432533,55.0,377.2213710247023,2015_02_01_03_lat14p01S.geojson,2015_02_01_03,2015-01-27 18:00:00,4,2015,2,-14.01
2227,2237,2015-01-29 00:00:00,1 days 06:00:00,7125.616706112385,55.0,377.2213710247023,2015_01_29_00_lat10p46S.geojson,2015_01_29_00,2015-01-27 18:00:00,1,2015,1,-10.46
2228,2238,2015-01-27 19:00:00,0 days 01:00:00,3.7164129343638015,55.0,2.4328702579426413,2015_01_27_19_lat14p51S.geojson,2015_01_27_19,2015-01-26 18:00:00,0,2015,1,-14.51
2229,2239,2015-01-27 17:00:00,0 days 00:00:00,3.192231796819226,55.0,3.192231796819226,2015_01_27_17_lat15p03S.geojson,2015_01_27_17,2015-01-26 17:00:00,0,2015,1,-15.03
2230,2240,2015-01-27 00:00:00,0 days 17:00:00,7137.222848469838,55.0,439.0511667621323,2015_01_27_00_lat11p96S.geojson,2015_01_27_00,2015-01-25 07:00:00,0,2015,1,-11.96
2231,2241,2015-01-26 18:00:00,0 days 11:00:00,3235.4736625349246,55.0,423.1501475707765,2015_01_26_18_lat17p39S.geojson,2015_01_26_18,2015-01-25 07:00:00,0,2015,1,-17.39
2232,2242,2015-01-26 06:00:00,0 days 05:00:00,313.0970794376079,55.0,62.52638405164583,2015_01_26_06_lat16p65S.geojson,2015_01_26_06,2015-01-25 01:00:00,0,2015,1,-16.65
2233,2243,2015-01-26 06:00:00,0 days 11:00:00,91.59011756306865,55.0,13.70051991646087,2015_01_26_06_lat17p83S.geojson,2015_01_26_06,2015-01-24 19:00:00,0,2015,1,-17.83
2234,2244,2015-01-25 20:00:00,0 days 02:00:00,67.98232498658274,55.0,23.156138401908848,2015_01_25_20_lat15p35S.geojson,2015_01_25_20,2015-01-24 18:00:00,0,2015,1,-15.35
2235,2245,2015-01-25 12:00:00,0 days 00:00:00,1.551583236434931,55.0,1.551583236434931,2015_01_25_12_lat16p83S.geojson,2015_01_25_12,2015-01-24 12:00:00,0,2015,1,-16.83
2236,2246,2015-01-24 22:00:00,0 days 00:00:00,1.29451293805846,55.0,1.29451293805846,2015_01_24_22_lat14p31S.geojson,2015_01_24_22,2015-01-23 22:00:00,0,2015,1,-14.31
